site_name,location,date,time,count
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-06,17:00:00,960
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-06,18:00:00,747
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-06,19:00:00,656
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-06,20:00:00,452
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-06,21:00:00,291
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-06,22:00:00,197
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-06,23:00:00,165
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,00:00:00,104
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,01:00:00,53
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,02:00:00,53
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,03:00:00,70
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,04:00:00,138
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,05:00:00,247
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,06:00:00,757
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,07:00:00,999
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,08:00:00,989
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,09:00:00,779
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,10:00:00,733
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,11:00:00,759
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,12:00:00,754
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,13:00:00,859
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,14:00:00,857
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,15:00:00,911
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,16:00:00,988
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,17:00:00,945
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,18:00:00,748
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,19:00:00,677
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,20:00:00,499
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,21:00:00,330
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,22:00:00,217
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-07,23:00:00,174
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,00:00:00,99
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,01:00:00,61
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,02:00:00,67
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,03:00:00,73
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,04:00:00,128
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,05:00:00,250
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,06:00:00,747
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,07:00:00,1015
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,08:00:00,1013
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,09:00:00,768
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,10:00:00,679
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,11:00:00,747
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,12:00:00,762
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,13:00:00,833
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,14:00:00,834
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,15:00:00,894
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,16:00:00,1021
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,17:00:00,878
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,18:00:00,771
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,19:00:00,646
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,20:00:00,482
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,21:00:00,305
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,22:00:00,199
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-08,23:00:00,157
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,00:00:00,79
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,01:00:00,72
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,02:00:00,57
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,03:00:00,69
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,04:00:00,120
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,05:00:00,266
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,06:00:00,775
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,07:00:00,1040
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,08:00:00,978
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,09:00:00,798
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,10:00:00,689
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,11:00:00,719
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,12:00:00,750
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,13:00:00,776
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,14:00:00,815
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,15:00:00,885
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,16:00:00,1002
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,17:00:00,895
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,18:00:00,705
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,19:00:00,689
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,20:00:00,494
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,21:00:00,306
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,22:00:00,244
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-09,23:00:00,184
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,00:00:00,148
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,01:00:00,82
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,02:00:00,71
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,03:00:00,95
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,04:00:00,132
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,05:00:00,234
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,06:00:00,634
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,07:00:00,774
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,08:00:00,608
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,09:00:00,605
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,10:00:00,600
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,11:00:00,727
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,12:00:00,702
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,13:00:00,706
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,14:00:00,835
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,15:00:00,786
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,16:00:00,718
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,17:00:00,679
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,18:00:00,605
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,19:00:00,619
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,20:00:00,447
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,21:00:00,288
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,22:00:00,190
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-10,23:00:00,167
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,00:00:00,75
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,01:00:00,52
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,02:00:00,54
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,03:00:00,87
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,04:00:00,106
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,05:00:00,161
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,06:00:00,328
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,07:00:00,503
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,08:00:00,404
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,09:00:00,388
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,10:00:00,417
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,11:00:00,486
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,12:00:00,527
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,13:00:00,574
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,14:00:00,588
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,15:00:00,505
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,16:00:00,482
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,17:00:00,450
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,18:00:00,524
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,19:00:00,524
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,20:00:00,377
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,21:00:00,248
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,22:00:00,175
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-11,23:00:00,135
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,00:00:00,79
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,01:00:00,44
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,02:00:00,51
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,03:00:00,36
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,04:00:00,72
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,05:00:00,84
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,06:00:00,269
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,07:00:00,385
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,08:00:00,250
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,09:00:00,200
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,10:00:00,240
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,11:00:00,307
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,12:00:00,386
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,13:00:00,450
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,14:00:00,435
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,15:00:00,405
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,16:00:00,393
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,17:00:00,384
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,18:00:00,408
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,19:00:00,472
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,20:00:00,369
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,21:00:00,216
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,22:00:00,152
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-12,23:00:00,107
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,00:00:00,78
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,01:00:00,69
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,02:00:00,59
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,03:00:00,77
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,04:00:00,79
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,05:00:00,113
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,06:00:00,329
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,07:00:00,458
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,08:00:00,282
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,09:00:00,297
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,10:00:00,270
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,11:00:00,385
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,12:00:00,473
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,13:00:00,426
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,14:00:00,519
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,15:00:00,473
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,16:00:00,413
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,17:00:00,407
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,18:00:00,466
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,19:00:00,533
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,20:00:00,373
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,21:00:00,222
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,22:00:00,165
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-13,23:00:00,135
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,00:00:00,92
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,01:00:00,49
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,02:00:00,52
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,03:00:00,79
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,04:00:00,119
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,05:00:00,235
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,06:00:00,781
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,07:00:00,1056
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,08:00:00,990
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,09:00:00,743
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,10:00:00,678
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,11:00:00,736
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,12:00:00,731
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,13:00:00,844
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,14:00:00,872
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,15:00:00,883
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,16:00:00,1081
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,17:00:00,957
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,18:00:00,730
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,19:00:00,621
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,20:00:00,477
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,21:00:00,275
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,22:00:00,182
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-14,23:00:00,166
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,00:00:00,109
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,01:00:00,63
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,02:00:00,70
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,03:00:00,101
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,04:00:00,133
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,05:00:00,247
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,06:00:00,728
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,07:00:00,1074
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,08:00:00,1002
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,09:00:00,700
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,10:00:00,674
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,11:00:00,713
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,12:00:00,794
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,13:00:00,831
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,14:00:00,874
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,15:00:00,935
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,16:00:00,1058
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,17:00:00,943
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,18:00:00,735
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,19:00:00,695
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,20:00:00,505
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,21:00:00,294
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,22:00:00,203
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-15,23:00:00,173
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,00:00:00,98
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,01:00:00,55
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,02:00:00,76
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,03:00:00,73
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,04:00:00,130
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,05:00:00,291
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,06:00:00,761
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,07:00:00,1099
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,08:00:00,1007
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,09:00:00,817
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,10:00:00,668
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,11:00:00,769
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,12:00:00,836
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,13:00:00,803
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,14:00:00,897
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,15:00:00,955
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,16:00:00,1056
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,17:00:00,999
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,18:00:00,846
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,19:00:00,689
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,20:00:00,529
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,21:00:00,310
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,22:00:00,236
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-16,23:00:00,188
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,00:00:00,112
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,01:00:00,57
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,02:00:00,68
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,03:00:00,89
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,04:00:00,142
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,05:00:00,256
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,06:00:00,743
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,07:00:00,1022
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,08:00:00,1037
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,09:00:00,804
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,10:00:00,777
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,11:00:00,776
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,12:00:00,847
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,13:00:00,920
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,14:00:00,1026
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,15:00:00,998
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,16:00:00,1004
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,17:00:00,1002
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,18:00:00,756
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,19:00:00,684
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,20:00:00,456
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,21:00:00,314
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-04-17,22:00:00,207
